V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
chr13,23423506,23423698,.,405,.,12.68895,-1,-1,94,0.202289,0.975745,23423506,23423698,6.69178,99,23423514,23423672,5.99717,82
chr16,91928296,91928549,.,410,.,12.68891,-1,-1,128,0.213229,0.988819,91928296,91928549,6.99984,115,91928363,91928527,5.68907,75
chr10,80548540,80548836,.,244,.,12.68462,-1,-1,150,0,0.588393,80548540,80548836,7.7541,146,80548636,80548792,4.93052,58
chr6,22471528,22471729,.,384,.,12.67215,-1,-1,91,0.109198,0.927066,22471541,22471729,5.17557,77,22471528,22471726,7.49658,92
chr1,87184497,87184997,.,244,.,12.67207,-1,-1,357,0,0.588393,87184497,87184997,9.25863,387,87184787,87184941,3.41344,38
chr2,173300663,173300983,.,244,.,12.67207,-1,-1,173,0,0.588393,173300663,173300983,9.25863,161,173300792,173300965,3.41344,56
chr2,180193569,180193902,.,244,.,12.67207,-1,-1,134,0,0.588393,180193569,180193902,9.25863,184,180193635,180193789,3.41344,19
chr5,124001061,124001519,.,244,.,12.67207,-1,-1,262,0,0.588393,124001061,124001519,9.25863,318,124001238,124001397,3.41344,30
chr7,100938296,100939136,.,244,.,12.67207,-1,-1,429,0,0.588393,100938296,100939136,9.25863,701,100938360,100938525,3.41344,94
chr11,62383123,62383315,.,244,.,12.66585,-1,-1,96,0,0.588393,62383123,62383315,8.62011,64,62383139,62383293,4.04574,113
chr13,42301537,42301811,.,428,.,12.66455,-1,-1,144,0.233316,1.031224,42301537,42301811,7.35475,111,42301648,42301802,5.3098,66
chr15,85510549,85510867,.,405,.,12.65958,-1,-1,115,0.202816,0.976429,85510549,85510867,6.59124,142,85510562,85510742,6.06834,76
chr15,78926007,78926424,.,244,.,12.65923,-1,-1,225,0,0.588393,78926007,78926424,7.60567,249,78926099,78926360,5.05356,110
chr8,83783169,83783523,.,244,.,12.65651,-1,-1,191,0,0.588393,83783169,83783523,8.38885,173,83783179,83783473,4.26766,199
chr1,52953162,52953377,.,417,.,12.65285,-1,-1,105,0.221928,1.005037,52953162,52953375,7.34305,81,52953223,52953377,5.3098,68
chr1,119183914,119184182,.,425,.,12.65285,-1,-1,119,0.230376,1.025634,119183920,119184182,7.34305,102,119183914,119184096,5.3098,131
chr1,136169189,136169378,.,414,.,12.65285,-1,-1,63,0.219564,0.998682,136169189,136169378,7.34305,56,136169212,136169374,5.3098,48
chr10,39552567,39552801,.,418,.,12.65285,-1,-1,136,0.22313,1.008488,39552567,39552793,7.34305,101,39552647,39552801,5.3098,91
chr10,77517312,77517647,.,244,.,12.65285,-1,-1,85,0,0.588393,77517312,77517647,7.34305,37,77517323,77517513,5.3098,123
chr10,79736448,79736789,.,422,.,12.65285,-1,-1,208,0.226249,1.016317,79736448,79736789,7.34305,161,79736566,79736769,5.3098,138
chr10,80170231,80170686,.,244,.,12.65285,-1,-1,177,0,0.588393,80170231,80170686,7.34305,110,80170324,80170653,5.3098,152
chr10,126008342,126008743,.,244,.,12.65285,-1,-1,207,0,0.588393,126008342,126008743,7.34305,260,126008386,126008637,5.3098,111
chr10,127750232,127750654,.,420,.,12.65285,-1,-1,198,0.225049,1.013652,127750232,127750654,7.34305,201,127750324,127750536,5.3098,103
chr11,4264187,4264505,.,244,.,12.65285,-1,-1,149,0,0.588393,4264187,4264505,7.34305,160,4264221,4264378,5.3098,104
chr11,87405874,87406148,.,417,.,12.65285,-1,-1,137,0.221763,1.004682,87405948,87406148,7.34305,75,87405874,87406068,5.3098,126
chr11,95150481,95150850,.,244,.,12.65285,-1,-1,199,0,0.588393,95150481,95150850,7.34305,251,95150532,95150783,5.3098,97
chr11,97412835,97413139,.,424,.,12.65285,-1,-1,108,0.22915,1.023287,97412835,97413139,7.34305,115,97412849,97413005,5.3098,87
chr11,101668846,101669153,.,244,.,12.65285,-1,-1,162,0,0.588393,101668846,101669153,7.34305,145,101668888,101669053,5.3098,137
chr11,117394458,117394780,.,244,.,12.65285,-1,-1,141,0,0.588393,117394460,117394780,7.34305,147,117394458,117394613,5.3098,134
chr12,108251569,108251864,.,244,.,12.65285,-1,-1,151,0,0.588393,108251569,108251864,7.34305,146,108251594,108251763,5.3098,132
chr15,83017215,83017752,.,419,.,12.65285,-1,-1,146,0.224216,1.011123,83017215,83017752,7.34305,100,83017269,83017527,5.3098,139
chr17,17826248,17826561,.,418,.,12.65285,-1,-1,149,0.22302,1.00813,17826248,17826561,7.34305,152,17826265,17826533,5.3098,129
chr17,28167439,28167766,.,244,.,12.65285,-1,-1,232,0,0.588393,28167439,28167766,7.34305,283,28167564,28167759,5.3098,57
chr17,45661218,45661508,.,417,.,12.65285,-1,-1,134,0.222192,1.005749,45661218,45661508,7.34305,150,45661223,45661450,5.3098,113
chr19,44669767,44669992,.,244,.,12.65285,-1,-1,116,0,0.588393,44669767,44669992,7.34305,137,44669808,44669980,5.3098,54
chr19,47334742,47335014,.,244,.,12.65285,-1,-1,155,0,0.588393,47334742,47335014,7.34305,161,47334769,47334930,5.3098,122
chr2,30079568,30080092,.,415,.,12.65285,-1,-1,272,0.220395,1.001025,30079568,30080092,7.34305,162,30079917,30080084,5.3098,33
chr2,32633579,32634071,.,244,.,12.65285,-1,-1,234,0,0.588393,32633579,32634071,7.34305,222,32633690,32633975,5.3098,135
chr2,57104612,57104792,.,414,.,12.65285,-1,-1,95,0.219401,0.998331,57104612,57104792,7.34305,106,57104622,57104784,5.3098,75
chr2,132384900,132385453,.,244,.,12.65285,-1,-1,335,0,0.588393,132384900,132385453,7.34305,342,132385114,132385339,5.3098,115
chr2,173307770,173307955,.,244,.,12.65285,-1,-1,63,0,0.588393,173307770,173307955,7.34305,47,173307779,173307935,5.3098,71
chr4,63370408,63370658,.,244,.,12.65285,-1,-1,131,0,0.588393,63370408,63370658,7.34305,127,63370503,63370657,5.3098,40
chr4,117148330,117149246,.,244,.,12.65285,-1,-1,621,0,0.588393,117148330,117149246,7.34305,625,117148885,117149054,5.3098,62
chr4,134673911,134674235,.,244,.,12.65285,-1,-1,149,0,0.588393,134673911,134674235,7.34305,143,134673988,134674142,5.3098,79
chr4,137565299,137565734,.,419,.,12.65285,-1,-1,110,0.224013,1.010523,137565299,137565734,7.34305,110,137565326,137565480,5.3098,83
chr4,141275677,141275893,.,419,.,12.65285,-1,-1,90,0.223517,1.009564,141275701,141275893,7.34305,74,141275677,141275881,5.3098,83
chr4,149990081,149990424,.,244,.,12.65285,-1,-1,116,0,0.588393,149990087,149990424,7.34305,107,149990081,149990242,5.3098,119
chr4,152417829,152418201,.,244,.,12.65285,-1,-1,242,0,0.588393,152417829,152418201,7.34305,241,152418019,152418201,5.3098,53
chr4,155582577,155582856,.,415,.,12.65285,-1,-1,141,0.220297,1.000438,155582577,155582856,7.34305,128,155582677,155582855,5.3098,55
chr5,75083091,75083409,.,244,.,12.65285,-1,-1,203,0,0.588393,75083127,75083409,7.34305,133,75083091,75083404,5.3098,238
chr5,113504040,113504310,.,426,.,12.65285,-1,-1,142,0.232176,1.027864,113504040,113504310,7.34305,153,113504051,113504205,5.3098,120
chr5,115482543,115483137,.,244,.,12.65285,-1,-1,426,0,0.588393,115482543,115483137,7.34305,406,115482904,115483085,5.3098,86
chr5,115862296,115862700,.,424,.,12.65285,-1,-1,280,0.228556,1.021444,115862296,115862700,7.34305,294,115862487,115862648,5.3098,76
chr5,116510825,116511025,.,415,.,12.65285,-1,-1,77,0.220736,1.001378,116510825,116511025,7.34305,102,116510838,116510992,5.3098,39
chr5,121976526,121976719,.,420,.,12.65285,-1,-1,125,0.225002,1.01329,121976526,121976694,7.34305,106,121976536,121976719,5.3098,134
chr5,144218582,144218857,.,422,.,12.65285,-1,-1,137,0.227157,1.018508,144218582,144218857,7.34305,142,144218583,144218738,5.3098,132
chr6,55091245,55091471,.,418,.,12.65285,-1,-1,125,0.222777,1.007653,55091245,55091471,7.34305,123,55091317,55091471,5.3098,56
chr6,72426416,72426678,.,244,.,12.65285,-1,-1,134,0,0.588393,72426423,72426678,7.34305,127,72426416,72426676,5.3098,134
chr6,84593796,84594058,.,244,.,12.65285,-1,-1,135,0,0.588393,84593796,84594038,7.34305,113,84593839,84594058,5.3098,115
chr7,4844018,4844408,.,417,.,12.65285,-1,-1,125,0.222201,1.005986,4844018,4844408,7.34305,123,4844061,4844276,5.3098,84
chr7,19014855,19015062,.,244,.,12.65285,-1,-1,117,0,0.588393,19014855,19015062,7.34305,111,19014857,19015016,5.3098,121
chr7,19409909,19410109,.,423,.,12.65285,-1,-1,51,0.227344,1.018996,19409909,19410109,7.34305,55,19409928,19410082,5.3098,28
chr7,38174323,38174560,.,244,.,12.65285,-1,-1,104,0,0.588393,38174323,38174546,7.34305,101,38174347,38174560,5.3098,84
chr7,38221593,38221821,.,422,.,12.65285,-1,-1,105,0.227025,1.018142,38221593,38221821,7.34305,124,38221608,38221762,5.3098,71
chr7,73032329,73032558,.,418,.,12.65285,-1,-1,107,0.222862,1.007772,73032329,73032558,7.34305,97,73032381,73032548,5.3098,65
chr8,3604560,3604764,.,244,.,12.65285,-1,-1,99,0,0.588393,3604560,3604764,7.34305,91,3604594,3604749,5.3098,73
chr8,94543877,94544413,.,426,.,12.65285,-1,-1,287,0.231227,1.027244,94543877,94544335,7.34305,230,94544094,94544413,5.3098,128
chr8,94869252,94869545,.,244,.,12.65285,-1,-1,176,0,0.588393,94869252,94869545,7.34305,149,94869365,94869528,5.3098,91
chr8,111042522,111042854,.,244,.,12.65285,-1,-1,220,0,0.588393,111042522,111042854,7.34305,173,111042644,111042844,5.3098,146
chr8,122864623,122864871,.,244,.,12.65285,-1,-1,124,0,0.588393,122864623,122864870,7.34305,113,122864716,122864871,5.3098,42
chr9,21086271,21086670,.,420,.,12.65285,-1,-1,261,0.224612,1.012326,21086271,21086670,7.34305,265,21086494,21086664,5.3098,35
chr9,21441614,21441805,.,244,.,12.65285,-1,-1,122,0,0.588393,21441614,21441805,7.34305,114,21441636,21441790,5.3098,109
chr9,60428173,60428527,.,244,.,12.65285,-1,-1,215,0,0.588393,60428173,60428527,7.34305,244,60428219,60428485,5.3098,141
chr9,91350882,91351111,.,244,.,12.65285,-1,-1,105,0,0.588393,91350882,91351111,7.34305,74,91350929,91351108,5.3098,89
chr19,6081054,6081328,.,244,.,12.65082,-1,-1,126,0,0.588393,6081054,6081328,7.34102,118,6081139,6081319,5.3098,50
chr11,63158383,63158564,.,412,.,12.64622,-1,-1,53,0.216701,0.994486,63158383,63158564,7.02379,39,63158390,63158544,5.62243,60
chr10,40751232,40751448,.,244,.,12.63743,-1,-1,118,0,0.588393,40751232,40751448,8.46545,148,40751278,40751432,4.17198,43
chr10,68869580,68869757,.,386,.,12.63363,-1,-1,103,0.126439,0.93015,68869580,68869757,5.42748,141,68869580,68869755,7.20615,65
chr3,82073773,82074070,.,385,.,12.63363,-1,-1,119,0.123864,0.929542,82073773,82074070,5.42748,95,82073803,82073982,7.20615,114
chr4,118062734,118062913,.,386,.,12.63363,-1,-1,108,0.127069,0.930514,118062734,118062903,5.42748,131,118062734,118062913,7.20615,85
chr5,95973909,95974076,.,386,.,12.63363,-1,-1,78,0.129006,0.931482,95973910,95974076,5.42748,78,95973909,95974074,7.20615,77
chr7,66357014,66357197,.,386,.,12.63363,-1,-1,79,0.130056,0.931965,66357014,66357197,5.42748,96,66357014,66357191,7.20615,63
chr9,106773271,106773459,.,385,.,12.63363,-1,-1,105,0.122059,0.92942,106773284,106773459,5.42748,142,106773271,106773447,7.20615,55
chr17,58201463,58201657,.,405,.,12.63323,-1,-1,106,0.203227,0.977113,58201463,58201657,6.56489,98,58201494,58201648,6.06834,83
chr2,104590454,104590858,.,244,.,12.63205,-1,-1,84,0,0.588393,104590454,104590858,8.20553,92,104590501,104590676,4.42652,30
chr13,53377126,53377507,.,244,.,12.63036,-1,-1,187,0,0.588393,53377126,53377507,7.42914,146,53377174,53377501,5.20122,180
chr11,74829846,74830096,.,244,.,12.62696,-1,-1,102,0,0.588393,74829846,74830096,8.17195,116,74829849,74830025,4.45501,85
chr2,65363918,65364143,.,244,.,12.61825,-1,-1,146,0,0.588393,65363918,65364140,8.62011,108,65363970,65364143,3.99814,133
chr17,27987541,27987786,.,244,.,12.61632,-1,-1,85,0,0.588393,27987541,27987786,8.44434,84,27987614,27987770,4.17198,14
chr15,100800912,100801114,.,244,.,12.6163,-1,-1,113,0,0.588393,100800912,100801112,8.30084,105,100800925,100801114,4.31546,109
chr15,86214064,86214306,.,244,.,12.60609,-1,-1,139,0,0.588393,86214064,86214306,7.89451,149,86214137,86214293,4.71158,56
chr11,100692391,100692589,.,405,.,12.6059,-1,-1,44,0.20176,0.975404,100692392,100692589,6.53756,46,100692391,100692563,6.06834,42
chr17,46251343,46251848,.,405,.,12.6059,-1,-1,170,0.203345,0.977227,46251343,46251848,6.53756,170,46251376,46251630,6.06834,138
chr5,115524010,115524253,.,406,.,12.6059,-1,-1,131,0.205236,0.980085,115524010,115524253,6.53756,136,115524058,115524224,6.06834,78
chr5,135264119,135264755,.,414,.,12.60331,-1,-1,314,0.218324,0.997047,135264119,135264755,6.91424,144,135264576,135264736,5.68907,27
chr1,169531256,169531523,.,405,.,12.60232,-1,-1,92,0.203168,0.976885,169531256,169531523,6.42337,129,169531256,169531413,6.17895,55
chr18,47369803,47370035,.,385,.,12.59898,-1,-1,106,0.114828,0.92794,47369813,47370035,5.39283,106,47369803,47370015,7.20615,96
chr6,124740450,124741047,.,244,.,12.59753,-1,-1,487,0,0.588393,124740450,124741047,8.06662,509,124740828,124740989,4.53091,88
chr1,9649285,9649560,.,244,.,12.59284,-1,-1,143,0,0.588393,9649285,9649560,7.66232,117,9649331,9649501,4.93052,124
chr1,135664005,135664267,.,244,.,12.59284,-1,-1,129,0,0.588393,135664005,135664267,7.66232,101,135664084,135664243,4.93052,79
chr1,167598339,167598760,.,244,.,12.59284,-1,-1,70,0,0.588393,167598339,167598760,7.66232,78,167598347,167598511,4.93052,55
chr1,171258939,171259374,.,244,.,12.59284,-1,-1,275,0,0.588393,171258939,171259374,7.66232,276,171259110,171259301,4.93052,104
chr1,173366739,173366954,.,244,.,12.59284,-1,-1,127,0,0.588393,173366739,173366954,7.66232,118,173366791,173366945,4.93052,84
chr10,121602084,121602366,.,244,.,12.59284,-1,-1,164,0,0.588393,121602084,121602361,7.66232,124,121602193,121602366,4.93052,96
chr11,77876438,77876846,.,244,.,12.59284,-1,-1,130,0,0.588393,77876455,77876846,7.66232,163,77876438,77876780,4.93052,80
chr11,103227360,103227558,.,244,.,12.59284,-1,-1,126,0,0.588393,103227360,103227558,7.66232,146,103227370,103227524,4.93052,96
chr11,116649107,116649526,.,244,.,12.59284,-1,-1,137,0,0.588393,116649107,116649526,7.66232,145,116649221,116649385,4.93052,16
chr11,119897343,119897693,.,244,.,12.59284,-1,-1,179,0,0.588393,119897359,119897693,7.66232,205,119897343,119897634,4.93052,138
chr12,8843698,8843982,.,244,.,12.59284,-1,-1,129,0,0.588393,8843698,8843982,7.66232,128,8843704,8843956,4.93052,125
chr12,72821188,72821500,.,244,.,12.59284,-1,-1,141,0,0.588393,72821188,72821500,7.66232,130,72821246,72821450,4.93052,94
chr14,70636712,70637043,.,244,.,12.59284,-1,-1,153,0,0.588393,70636712,70637043,7.66232,156,70636761,70636915,4.93052,101
chr14,120113849,120114041,.,244,.,12.59284,-1,-1,99,0,0.588393,120113849,120114041,7.66232,115,120113864,120114025,4.93052,68
chr15,58007918,58008218,.,244,.,12.59284,-1,-1,198,0,0.588393,58007918,58008218,7.66232,140,58008053,58008209,4.93052,121
chr16,89960480,89960896,.,244,.,12.59284,-1,-1,194,0,0.588393,89960480,89960878,7.66232,91,89960662,89960896,4.93052,116
chr17,25388486,25388787,.,244,.,12.59284,-1,-1,128,0,0.588393,25388486,25388787,7.66232,148,25388496,25388658,4.93052,99
chr17,28244919,28245347,.,244,.,12.59284,-1,-1,147,0,0.588393,28244919,28245347,7.66232,162,28244946,28245120,4.93052,106
chr17,31766789,31767403,.,244,.,12.59284,-1,-1,131,0,0.588393,31766789,31767403,7.66232,149,31766813,31766997,4.93052,90
chr17,46059747,46059934,.,244,.,12.59284,-1,-1,87,0,0.588393,46059747,46059934,7.66232,109,46059773,46059934,4.93052,39
chr17,56302684,56302915,.,244,.,12.59284,-1,-1,149,0,0.588393,56302684,56302915,7.66232,149,56302753,56302907,4.93052,81
chr17,83224587,83224898,.,244,.,12.59284,-1,-1,121,0,0.588393,83224636,83224898,7.66232,112,83224587,83224780,4.93052,81
chr19,55622723,55623207,.,244,.,12.59284,-1,-1,206,0,0.588393,55622723,55623207,7.66232,204,55622813,55622988,4.93052,118
chr2,26208155,26208418,.,244,.,12.59284,-1,-1,160,0,0.588393,26208155,26208418,7.66232,108,26208247,26208407,4.93052,121
chr2,71530996,71531277,.,244,.,12.59284,-1,-1,120,0,0.588393,71530996,71531277,7.66232,131,71531030,71531184,4.93052,75
chr2,167618036,167618259,.,244,.,12.59284,-1,-1,105,0,0.588393,167618039,167618259,7.66232,122,167618036,167618256,4.93052,85
chr3,98160516,98160892,.,244,.,12.59284,-1,-1,131,0,0.588393,98160516,98160892,7.66232,120,98160594,98160748,4.93052,65
chr4,101150374,101150606,.,244,.,12.59284,-1,-1,124,0,0.588393,101150374,101150555,7.66232,116,101150386,101150606,4.93052,120
chr4,125105375,125105594,.,244,.,12.59284,-1,-1,93,0,0.588393,125105375,125105594,7.66232,119,125105375,125105529,4.93052,67
chr4,133117409,133117784,.,244,.,12.59284,-1,-1,258,0,0.588393,133117409,133117784,7.66232,251,133117596,133117750,4.93052,79
chr4,139244905,139245151,.,244,.,12.59284,-1,-1,133,0,0.588393,139244905,139245151,7.66232,135,139244941,139245112,4.93052,95
chr4,141595249,141595454,.,244,.,12.59284,-1,-1,104,0,0.588393,141595249,141595454,7.66232,101,141595274,141595428,4.93052,82
chr4,148957701,148957902,.,244,.,12.59284,-1,-1,107,0,0.588393,148957701,148957902,7.66232,69,148957725,148957881,4.93052,121
chr5,20962383,20962618,.,244,.,12.59284,-1,-1,92,0,0.588393,20962383,20962618,7.66232,104,20962412,20962566,4.93052,52
chr5,37415680,37415950,.,244,.,12.59284,-1,-1,133,0,0.588393,37415680,37415950,7.66232,133,37415688,37415842,4.93052,126
chr5,112324892,112325074,.,244,.,12.59284,-1,-1,84,0,0.588393,112324892,112325074,7.66232,31,112324912,112325066,4.93052,117
chr5,119685596,119685863,.,244,.,12.59284,-1,-1,149,0,0.588393,119685596,119685852,7.66232,110,119685681,119685863,4.93052,103
chr5,123361235,123361432,.,244,.,12.59284,-1,-1,80,0,0.588393,123361235,123361432,7.66232,98,123361244,123361398,4.93052,54
chr5,134621403,134621599,.,244,.,12.59284,-1,-1,112,0,0.588393,134621403,134621599,7.66232,97,134621417,134621581,4.93052,114
chr5,135041880,135042339,.,244,.,12.59284,-1,-1,231,0,0.588393,135041880,135042339,7.66232,221,135042034,135042256,4.93052,88
chr5,143137274,143137650,.,244,.,12.59284,-1,-1,174,0,0.588393,143137274,143137650,7.66232,123,143137382,143137540,4.93052,117
chr7,16847588,16847815,.,244,.,12.59284,-1,-1,97,0,0.588393,16847588,16847815,7.66232,113,16847619,16847773,4.93052,50
chr7,19260825,19261113,.,244,.,12.59284,-1,-1,165,0,0.588393,19260825,19261113,7.66232,178,19260914,19261070,4.93052,64
chr7,25664175,25664485,.,244,.,12.59284,-1,-1,143,0,0.588393,25664175,25664485,7.66232,138,25664275,25664429,4.93052,49
chr7,34570919,34571106,.,244,.,12.59284,-1,-1,54,0,0.588393,34570919,34571106,7.66232,76,34570931,34571085,4.93052,21
chr7,45488689,45488921,.,244,.,12.59284,-1,-1,114,0,0.588393,45488689,45488921,7.66232,134,45488729,45488883,4.93052,55
chr7,141092061,141092588,.,244,.,12.59284,-1,-1,136,0,0.588393,141092061,141092588,7.66232,129,141092073,141092244,4.93052,131
chr7,141623555,141623843,.,244,.,12.59284,-1,-1,137,0,0.588393,141623555,141623843,7.66232,134,141623568,141623821,4.93052,128
chr8,122628898,122629191,.,244,.,12.59284,-1,-1,189,0,0.588393,122628898,122629191,7.66232,156,122629021,122629175,4.93052,100
chrX,60891438,60891681,.,244,.,12.59284,-1,-1,126,0,0.588393,60891438,60891681,7.66232,132,60891492,60891668,4.93052,67
chr19,5487878,5488363,.,244,.,12.58617,-1,-1,170,0,0.588393,5487878,5488363,8.62011,205,5487949,5488154,3.96606,64
chr8,54724253,54724469,.,397,.,12.58355,-1,-1,107,0.183143,0.957588,54724260,54724469,6.23131,112,54724253,54724466,6.35224,96
chr2,26964088,26964295,.,244,.,12.58071,-1,-1,109,0,0.588393,26964091,26964295,7.40164,139,26964088,26964245,5.17907,76
chr6,52221214,52221917,.,244,.,12.57831,-1,-1,579,0,0.588393,52221214,52221917,4.99289,568,52221419,52221907,7.58542,386
chrX,10485652,10486169,.,244,.,12.57679,-1,-1,145,0,0.588393,10485652,10486169,7.02379,152,10485659,10485847,5.553,132
chr11,50266007,50266180,.,389,.,12.57362,-1,-1,43,0.142253,0.936985,50266009,50266180,5.74674,34,50266007,50266176,6.82688,50
chr11,77986074,77986285,.,390,.,12.57362,-1,-1,123,0.149864,0.940763,77986089,77986264,5.74674,119,77986074,77986285,6.82688,112
chr12,76965776,76966022,.,389,.,12.57362,-1,-1,79,0.142554,0.937459,76965800,76966022,5.74674,70,76965776,76965968,6.82688,64
chr13,61665820,61666098,.,390,.,12.57362,-1,-1,152,0.149115,0.940293,61665824,61666098,5.74674,153,61665820,61666018,6.82688,148
chr14,77539656,77539858,.,391,.,12.57362,-1,-1,82,0.157532,0.943804,77539656,77539858,5.74674,68,77539691,77539852,6.82688,61
chr2,73560900,73561227,.,390,.,12.57362,-1,-1,133,0.147901,0.939587,73560900,73561227,5.74674,80,73560941,73561202,6.82688,146
chr4,154141398,154141707,.,390,.,12.57362,-1,-1,83,0.152302,0.941584,154141424,154141622,5.74674,74,154141398,154141707,6.82688,67
chr4,155157897,155158152,.,389,.,12.57362,-1,-1,99,0.146023,0.938879,155157897,155158152,5.74674,112,155157913,155158092,6.82688,71
